,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
10,0.014546169008789616,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND subsetor_ibge=='Administraçao pública direta e autárquica' AND tipo_vinculo=='ESTATUTARIO',10915,666676,1350,6667,655761,0.016372270788208965,0.983627729211791,0.2024898755062247,0.7975101244937753,0.12368300503893724,0.008108136958434552,0.010000359994960071,12.367855267337411
11,0.014525390291705,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND sexo=='Masculino' AND subsetor_ibge=='Administraçao pública direta e autárquica' AND tipo_vinculo=='ESTATUTARIO',4972,666676,886,6667,661704,0.007457895589461748,0.9925421044105383,0.1328933553322334,0.8671066446677667,0.17819790828640386,0.00873653476478909,0.010000359994960071,17.819149348244572
12,0.014428427623718272,grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Administraçao pública direta e autárquica' AND tipo_vinculo=='ESTATUTARIO',14152,666676,1543,6667,652524,0.02122770281216063,0.9787722971878394,0.23143842807859608,0.768561571921404,0.10903052572074619,0.007852584732515586,0.010000359994960071,10.902660081806538
13,0.014200314799397873,grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND subsetor_ibge=='Administraçao pública direta e autárquica' AND tipo_vinculo=='ESTATUTARIO',6466,666676,997,6667,660210,0.009698864215900977,0.9903011357840991,0.1495425228738563,0.8504574771261437,0.15419115372718836,0.00858817648929886,0.010000359994960071,15.418560312318437
14,0.014178160051113208,grau_instrucao_apos_2005=='SUP. COMP' AND tipo_vinculo=='ESTATUTARIO',16791,666676,1668,6667,649885,0.025186147393936487,0.9748138526060636,0.25018749062546874,0.7498125093745313,0.09933893157048419,0.007692130146102772,0.010000359994960071,9.93353555477488
15,0.014049732953871694,grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca',79087,666676,4017,6667,587589,0.11862883919625125,0.8813711608037488,0.6025198740062997,0.3974801259937003,0.05079216558979352,0.0045099550876548065,0.010000359994960071,5.079033716325361
16,0.014016505335925824,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Administraçao pública direta e autárquica',9919,666676,1239,6667,656757,0.014878291703916146,0.9851217082960838,0.18584070796460178,0.8141592920353983,0.12491178546224418,0.008264852906021558,0.010000359994960071,12.49072888627975
17,0.013943310544144485,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND grau_instrucao_apos_2005=='SUP. COMP',11218,666676,1318,6667,655458,0.016826764425298044,0.9831732355747019,0.1976901154942253,0.8023098845057747,0.11748974861829203,0.008160705949122599,0.010000359994960071,11.748551919881274
18,0.013933668347493681,faixa_etaria=='50 a 64 anos' AND grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino',11931,666676,1362,6667,654745,0.017896249452507666,0.9821037505474923,0.20428978551072446,0.7957102144892756,0.11415639929595173,0.008102391007186004,0.010000359994960071,11.41522898710483
19,0.01390322872933954,grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND tipo_vinculo=='ESTATUTARIO',7618,666676,1067,6667,659058,0.011426840024239661,0.9885731599757603,0.16004199790010498,0.839958002099895,0.14006300866369126,0.008496975986938934,0.010000359994960071,14.005796664748017
