,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
10,0.018456815241294305,"sexo=='Masculino' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao' AND tipo_vinculo=='CLT U/PJ IND'",2259,745472,780,7455,743213,0.003030294900412088,0.9969697050995879,0.10462776659959759,0.8953722334004024,0.3452855245683931,0.00898127454713521,0.010000375600961538,34.52725560979868
11,0.0181873281718417,grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca' AND tipo_vinculo=='CLT U/PJ IND',5452,745472,1214,7455,740020,0.007313487293956044,0.9926865127060439,0.16284372904091213,0.8371562709590878,0.22267057960381512,0.008433555849841895,0.010000375600961538,22.26622163895577
12,0.01805890205276638,grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca',6313,745472,1302,7455,739159,0.008468460250686814,0.9915315397493132,0.17464788732394365,0.8253521126760563,0.20624108981466815,0.008324325348132135,0.010000375600961538,20.623334367044976
13,0.017924880203911284,grau_instrucao_apos_2005=='SUP. COMP' AND sigla_uf=='MA',5696,745472,1225,7455,739776,0.007640796703296703,0.9923592032967034,0.1643192488262911,0.8356807511737089,0.215063202247191,0.008421468120079592,0.010000375600961538,21.50551247560268
14,0.017924880203911284,grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND sigla_uf=='MA',5696,745472,1225,7455,739776,0.007640796703296703,0.9923592032967034,0.1643192488262911,0.8356807511737089,0.215063202247191,0.008421468120079592,0.010000375600961538,21.50551247560268
15,0.017637750011324952,grau_instrucao_apos_2005=='SUP. COMP' AND sigla_uf=='MA' AND tipo_vinculo=='CLT U/PJ IND',5010,745472,1128,7455,740462,0.006720574347527473,0.9932794256524725,0.15130784708249498,0.848692152917505,0.2251497005988024,0.008544665357574055,0.010000375600961538,22.514124427201935
16,0.017637750011324952,grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND sigla_uf=='MA' AND tipo_vinculo=='CLT U/PJ IND',5010,745472,1128,7455,740462,0.006720574347527473,0.9932794256524725,0.15130784708249498,0.848692152917505,0.2251497005988024,0.008544665357574055,0.010000375600961538,22.514124427201935
17,0.01758673659207935,"subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao' AND tipo_vinculo=='CLT U/PJ IND'",3097,745472,876,7455,742375,0.004154414921016484,0.9958455850789835,0.11750503018108652,0.8824949698189135,0.28285437520180823,0.008862097996295672,0.010000375600961538,28.284375156330302
18,0.01755457922338433,"sexo=='Masculino' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao'",2501,745472,783,7455,742971,0.003354921445741758,0.9966450785542582,0.10503018108651911,0.8949698189134809,0.3130747700919632,0.00898016207900443,0.010000375600961538,31.306301141515227
19,0.016838618753752886,"grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao' AND tipo_vinculo=='CLT U/PJ IND'",744,745472,404,7455,744728,0.000998025412087912,0.9990019745879121,0.05419181757209926,0.9458081824279008,0.543010752688172,0.009467886261829822,0.010000375600961538,54.299035791811804
